entity_name,year,quarter,subquestion,worker_category,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
ETIQA FAMILY TAKAFUL BERHAD,2025,Quarter 4,Employment = A + B(i) + B(ii),TOTAL Employment,,,,,,,,,,170.0,175.0,178.0
ETIQA FAMILY TAKAFUL BERHAD,2025,Quarter 4,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,,,,,,,,,,0.0,0.0,0.0
ETIQA FAMILY TAKAFUL BERHAD,2025,Quarter 4,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,,,,,,,,,,54.0,61.0,64.0
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,A. Malaysian,Clerical Occupations,3.0,3.0,3.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,A. Malaysian,Elementary Occupations,1.0,1.0,1.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,A. Malaysian,Managers,34.0,34.0,34.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,A. Malaysian,Operative Workers,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,A. Malaysian,Professional,103.0,101.0,99.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,A. Malaysian,TOTAL Malaysian,280.0,296.0,294.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,A. Malaysian,Technicians & Associate Professionals,139.0,157.0,157.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Managers,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Operative Workers,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Professional,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Clerical Occupations,3.0,3.0,3.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Elementary Occupations,1.0,1.0,1.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Managers,34.0,34.0,34.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Operative Workers,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Professional,103.0,101.0,99.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),TOTAL Employment,280.0,296.0,294.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,0.0,0.0,0.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,139.0,157.0,157.0,,,,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,A. Malaysian,Clerical Occupations,,,,3.0,3.0,3.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,A. Malaysian,Elementary Occupations,,,,1.0,1.0,1.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,A. Malaysian,Managers,,,,34.0,34.0,34.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,A. Malaysian,Operative Workers,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,A. Malaysian,Professional,,,,103.0,101.0,99.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,A. Malaysian,TOTAL Malaysian,,,,280.0,296.0,294.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,A. Malaysian,Technicians & Associate Professionals,,,,139.0,157.0,157.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Managers,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Operative Workers,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Professional,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Clerical Occupations,,,,3.0,3.0,3.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Elementary Occupations,,,,1.0,1.0,1.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Managers,,,,34.0,34.0,34.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Operative Workers,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Professional,,,,103.0,101.0,99.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),TOTAL Employment,,,,280.0,296.0,294.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,,,,0.0,0.0,0.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,,,,139.0,157.0,157.0,,,,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,A. Malaysian,Clerical Occupations,,,,,,,3.0,3.0,3.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,A. Malaysian,Elementary Occupations,,,,,,,1.0,1.0,1.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,A. Malaysian,Managers,,,,,,,34.0,34.0,34.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,A. Malaysian,Operative Workers,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,A. Malaysian,Professional,,,,,,,103.0,101.0,99.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,A. Malaysian,TOTAL Malaysian,,,,,,,280.0,296.0,294.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,A. Malaysian,Technicians & Associate Professionals,,,,,,,139.0,157.0,157.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Managers,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Operative Workers,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Professional,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Clerical Occupations,,,,,,,3.0,3.0,3.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Elementary Occupations,,,,,,,1.0,1.0,1.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Managers,,,,,,,34.0,34.0,34.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Operative Workers,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Professional,,,,,,,103.0,101.0,99.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),TOTAL Employment,,,,,,,280.0,296.0,294.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,,,,,,,0.0,0.0,0.0,,,
ETIQA GENERAL TAKAFUL BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,,,,,,,139.0,157.0,157.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,A. Malaysian,Clerical Occupations,16.0,16.0,16.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,A. Malaysian,Elementary Occupations,1.0,1.0,1.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,A. Malaysian,Managers,8.0,7.0,7.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,A. Malaysian,Operative Workers,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,A. Malaysian,Professional,37.0,38.0,38.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,A. Malaysian,TOTAL Malaysian,116.0,121.0,121.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,A. Malaysian,Technicians & Associate Professionals,54.0,59.0,59.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Managers,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Operative Workers,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Professional,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Clerical Occupations,16.0,16.0,16.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Elementary Occupations,1.0,1.0,1.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Managers,8.0,7.0,7.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Operative Workers,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Professional,37.0,38.0,38.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),TOTAL Employment,116.0,121.0,121.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,0.0,0.0,0.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 1,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,54.0,59.0,59.0,,,,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,A. Malaysian,Clerical Occupations,,,,16.0,16.0,16.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,A. Malaysian,Elementary Occupations,,,,1.0,1.0,1.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,A. Malaysian,Managers,,,,8.0,7.0,7.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,A. Malaysian,Operative Workers,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,A. Malaysian,Professional,,,,37.0,38.0,38.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,A. Malaysian,TOTAL Malaysian,,,,116.0,121.0,121.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,A. Malaysian,Technicians & Associate Professionals,,,,54.0,59.0,59.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Managers,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Operative Workers,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Professional,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Clerical Occupations,,,,16.0,16.0,16.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Elementary Occupations,,,,1.0,1.0,1.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Managers,,,,8.0,7.0,7.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Operative Workers,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Professional,,,,37.0,38.0,38.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),TOTAL Employment,,,,116.0,121.0,121.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),TOTAL Employment: Of which: Shared Islamic Job Function,,,,0.0,0.0,0.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 2,Employment = A + B(i) + B(ii),Technicians & Associate Professionals,,,,54.0,59.0,59.0,,,,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,A. Malaysian,Clerical Occupations,,,,,,,16.0,16.0,16.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,A. Malaysian,Elementary Occupations,,,,,,,1.0,1.0,1.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,A. Malaysian,Managers,,,,,,,8.0,7.0,7.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,A. Malaysian,Operative Workers,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,A. Malaysian,Professional,,,,,,,37.0,38.0,38.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,A. Malaysian,TOTAL Malaysian,,,,,,,116.0,121.0,121.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,A. Malaysian,Technicians & Associate Professionals,,,,,,,54.0,59.0,59.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Managers,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Operative Workers,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Professional,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,TOTAL Non-Malaysian: Permanent Resident,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,B(i) Non-Malaysian: Permanent Resident,Technicians & Associate Professionals,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Clerical Occupations,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Elementary Occupations,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Managers,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Operative Workers,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Professional,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,TOTAL Non-Malaysian: Non-Permanent Resident,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,B(ii) Non-Malaysian: Non-Permanent Resident,Technicians & Associate Professionals,,,,,,,0.0,0.0,0.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Clerical Occupations,,,,,,,16.0,16.0,16.0,,,
HONG LEONG ISLAMIC BANK BERHAD,2025,Quarter 3,Employment = A + B(i) + B(ii),Elementary Occupations,,,,,,,1.0,1.0,1.0,,,
